Rating,Review,Class,Tokens
3,FYI I am finally going to have to order a new printhead but want users of HP printheads to know that you can sometimes extend their lives in my case mine lasted more years and I print a lot by soaking the head the metal tips part in nail polish remover for minutes then kleenex drying the submersed part resinserting into the printerand running a test Worked for me multiple times This time I soaked the cyanmagenta one twice and its still not working so may finally have to replaceBut thought Id send this tidbit of advice along,0,"['FYI', 'I', 'finally', 'going', 'order', 'new', 'printhead', 'want', 'users', 'HP', 'printheads', 'know', 'sometimes', 'extend', 'lives', 'case', 'mine', 'lasted', 'years', 'I', 'print', 'lot', 'soaking', 'head', 'metal', 'tips', 'part', 'nail', 'polish', 'remover', 'minutes', 'kleenex', 'drying', 'submersed', 'part', 'resinserting', 'printerand', 'running', 'test', 'Worked', 'multiple', 'times', 'This', 'time', 'I', 'soaked', 'cyanmagenta', 'one', 'twice', 'still', 'working', 'may', 'finally', 'replaceBut', 'thought', 'Id', 'send', 'tidbit', 'advice', 'along']"
4,Excellent color quality on graphs charts and text Not used for photo printing Small footprint and not too tall so it easily fits in my office space It is a little noisy for about a minute or so after it prints but then it quiets down If I can only get it to go quiet immediately after printing it would be perfect for me Perhaps the support line could help By the way they are localUS live and responsive,1,"['Excellent', 'color', 'quality', 'graphs', 'charts', 'text', 'Not', 'used', 'photo', 'printing', 'Small', 'footprint', 'tall', 'easily', 'fits', 'office', 'space', 'It', 'little', 'noisy', 'minute', 'prints', 'quiets', 'If', 'I', 'get', 'go', 'quiet', 'immediately', 'printing', 'would', 'perfect', 'Perhaps', 'support', 'line', 'could', 'help', 'By', 'way', 'localUS', 'live', 'responsive']"
5,This is a great quality simple calculator for a good price Well made and easy to read if you are older like meI bought of these for use around the house and my husbands pole barnwork shop,1,"['This', 'great', 'quality', 'simple', 'calculator', 'good', 'price', 'Well', 'made', 'easy', 'read', 'older', 'like', 'meI', 'bought', 'use', 'around', 'house', 'husbands', 'pole', 'barnwork', 'shop']"
5,This unit is compact and quiet We havent had to make many copies yet but so far it is performing very well The copies are excellent and it is a fast machine for its size It has many features for such a small unit We are very happy with it,1,"['This', 'unit', 'compact', 'quiet', 'We', 'havent', 'make', 'many', 'copies', 'yet', 'far', 'performing', 'well', 'The', 'copies', 'excellent', 'fast', 'machine', 'size', 'It', 'many', 'features', 'small', 'unit', 'We', 'happy']"
3,As expected,0,"['As', 'expected']"
3,The initial set up of this printer is a dreamIt comes in a huge box and is quite heavy but is actually very easy to remove from the packaging All the little taped pieces and inside packaging also come out quickly and easily unlike some printers that Ive had to set up where deciphering what to remove and what not to remove and how to get to it is a huge puzzleOnce its was out on the desk installing the drivers became a bit more complicated I finally dug out my external optical drive and installed from the CD as there didnt seem to be a way to download from the internet The wifi set up went fineOnce it was all set up no problems The color printing is gorgeous Bright and clear relatively fast from what I remember about my old color inkjetMy biggest issue with this is going to be shelling out the cash for the replacement cartridges when the time comesI dont do too much heavy duty printing at home so Im hoping by the time I use up what it came with it will be time for a new printerI would never pay the dollar retail price for this but at its a great value for a wireless color laser printer for a small office,0,"['The', 'initial', 'set', 'printer', 'dreamIt', 'comes', 'huge', 'box', 'quite', 'heavy', 'actually', 'easy', 'remove', 'packaging', 'All', 'little', 'taped', 'pieces', 'inside', 'packaging', 'also', 'come', 'quickly', 'easily', 'unlike', 'printers', 'Ive', 'set', 'deciphering', 'remove', 'remove', 'get', 'huge', 'puzzleOnce', 'desk', 'installing', 'drivers', 'became', 'bit', 'complicated', 'I', 'finally', 'dug', 'external', 'optical', 'drive', 'installed', 'CD', 'didnt', 'seem', 'way', 'download', 'internet', 'The', 'wifi', 'set', 'went', 'fineOnce', 'set', 'problems', 'The', 'color', 'printing', 'gorgeous', 'Bright', 'clear', 'relatively', 'fast', 'I', 'remember', 'old', 'color', 'inkjetMy', 'biggest', 'issue', 'going', 'shelling', 'cash', 'replacement', 'cartridges', 'time', 'comesI', 'dont', 'much', 'heavy', 'duty', 'printing', 'home', 'Im', 'hoping', 'time', 'I', 'use', 'came', 'time', 'new', 'printerI', 'would', 'never', 'pay', 'dollar', 'retail', 'price', 'great', 'value', 'wireless', 'color', 'laser', 'printer', 'small', 'office']"
5,works great easy reading buttons comfortable handset clear sound nice features like the alarm night mode It is great all around and a good bargain,1,"['works', 'great', 'easy', 'reading', 'buttons', 'comfortable', 'handset', 'clear', 'sound', 'nice', 'features', 'like', 'alarm', 'night', 'mode', 'It', 'great', 'around', 'good', 'bargain']"
5,I got this in days just in time for my statistics class at school Its almost brand new and works perfectly Thank you,1,"['I', 'got', 'days', 'time', 'statistics', 'class', 'school', 'Its', 'almost', 'brand', 'new', 'works', 'perfectly', 'Thank']"
4,Not quite what I expected But it works good on sheets,1,"['Not', 'quite', 'I', 'expected', 'But', 'works', 'good', 'sheets']"
4,nice pencils,1,"['nice', 'pencils']"
5,Great Value,1,"['Great', 'Value']"
4,The cover is a bit redder than it looks in the picture and it looks a bit more plastic than the leather look in the photo but I think it will still be a very nice journal,1,"['The', 'cover', 'bit', 'redder', 'looks', 'picture', 'looks', 'bit', 'plastic', 'leather', 'look', 'photo', 'I', 'think', 'still', 'nice', 'journal']"
1,The speaker for the speakerphone is nice and loud but every once in a while it fades in and out After a year the battery is only lasting minutes before the phone dies,0,"['The', 'speaker', 'speakerphone', 'nice', 'loud', 'every', 'fades', 'After', 'year', 'battery', 'lasting', 'minutes', 'phone', 'dies']"
5,Really nice product I love is all in one and the best part is really easy to useI dont think there is a negative side in this product,1,"['Really', 'nice', 'product', 'I', 'love', 'one', 'best', 'part', 'really', 'easy', 'useI', 'dont', 'think', 'negative', 'side', 'product']"
5,works great and a great price,1,"['works', 'great', 'great', 'price']"
5,I have already reviewed the Dotz Mini Cord Wrapplease see that review in which I discuss the Dotz Cord Wrap which is the larger one,1,"['I', 'already', 'reviewed', 'Dotz', 'Mini', 'Cord', 'Wrapplease', 'see', 'review', 'I', 'discuss', 'Dotz', 'Cord', 'Wrap', 'larger', 'one']"
5,worked out great,1,"['worked', 'great']"
5,Good price for this ink cartridge Cheaper than I can get it at the store and I dont have to use my gas to go purchase it,1,"['Good', 'price', 'ink', 'cartridge', 'Cheaper', 'I', 'get', 'store', 'I', 'dont', 'use', 'gas', 'go', 'purchase']"
1,I was very happy when I found these phones They appeared to have many features and would be worry free I should have known these would have been junk after I opened the first box of phones to find that one did not work I returned them and received a replacement box Within months the phones would constantly lose signal to the base My house is not that big sq ft and it didnt seem to matter where the answering unit was placed At the year mark one phone had completely stopped working If you picked up the phone and turned it on it would say it was out of battery Put it on the base and it said fully charged A battery replacement did not fix the issue I have now had these phones a little over years and am in the process of replacing them with some ATT branded units,0,"['I', 'happy', 'I', 'found', 'phones', 'They', 'appeared', 'many', 'features', 'would', 'worry', 'free', 'I', 'known', 'would', 'junk', 'I', 'opened', 'first', 'box', 'phones', 'find', 'one', 'work', 'I', 'returned', 'received', 'replacement', 'box', 'Within', 'months', 'phones', 'would', 'constantly', 'lose', 'signal', 'base', 'My', 'house', 'big', 'sq', 'ft', 'didnt', 'seem', 'matter', 'answering', 'unit', 'placed', 'At', 'year', 'mark', 'one', 'phone', 'completely', 'stopped', 'working', 'If', 'picked', 'phone', 'turned', 'would', 'say', 'battery', 'Put', 'base', 'said', 'fully', 'charged', 'A', 'battery', 'replacement', 'fix', 'issue', 'I', 'phones', 'little', 'years', 'process', 'replacing', 'ATT', 'branded', 'units']"
3,Quality of the product is not my issue at all A matter of a fact I trust these cartridges for the reliability My issue is on the price of these types of cartridges There are other cartridges on the market that are not nearly as expensive We are just talking about ink here folks why does the price have to hurt my pockets so much,0,"['Quality', 'product', 'issue', 'A', 'matter', 'fact', 'I', 'trust', 'cartridges', 'reliability', 'My', 'issue', 'price', 'types', 'cartridges', 'There', 'cartridges', 'market', 'nearly', 'expensive', 'We', 'talking', 'ink', 'folks', 'price', 'hurt', 'pockets', 'much']"
1,After receiving my pointers ordered I noticed they didnt include batteries as advertised After purchasing batteries the first pointer heated up and I couldnt hold it It didnt turn on neither did the other one The company has been difficult to get satisfaction from They told me to return them on their website which As it turned out WOULD NOT process the return didnt recognize my order After reaching them again they told me to ship them back to California without offering a return shipping label Im going to reach Amazon again to complain about this company When I initially reached Amazon they told me I had to deal with the seller FRUSTRATING I would not recommend this company Terrible customer service Never did they offer to send a new product,0,"['After', 'receiving', 'pointers', 'ordered', 'I', 'noticed', 'didnt', 'include', 'batteries', 'advertised', 'After', 'purchasing', 'batteries', 'first', 'pointer', 'heated', 'I', 'couldnt', 'hold', 'It', 'didnt', 'turn', 'neither', 'one', 'The', 'company', 'difficult', 'get', 'satisfaction', 'They', 'told', 'return', 'website', 'As', 'turned', 'WOULD', 'NOT', 'process', 'return', 'didnt', 'recognize', 'order', 'After', 'reaching', 'told', 'ship', 'back', 'California', 'without', 'offering', 'return', 'shipping', 'label', 'Im', 'going', 'reach', 'Amazon', 'complain', 'company', 'When', 'I', 'initially', 'reached', 'Amazon', 'told', 'I', 'deal', 'seller', 'FRUSTRATING', 'I', 'would', 'recommend', 'company', 'Terrible', 'customer', 'service', 'Never', 'offer', 'send', 'new', 'product']"
5,as advertised,1,['advertised']
2,All I got was paper thought I was getting the cartridge to hold paper also From what it says Kodak PH EasyShare Dock Color Cartridge Photo Paper Refill Kit I didnt get what I thought I was supposed to The Glossy Photo sheets of paper will be put to use so I guess they are ok,0,"['All', 'I', 'got', 'paper', 'thought', 'I', 'getting', 'cartridge', 'hold', 'paper', 'also', 'From', 'says', 'Kodak', 'PH', 'EasyShare', 'Dock', 'Color', 'Cartridge', 'Photo', 'Paper', 'Refill', 'Kit', 'I', 'didnt', 'get', 'I', 'thought', 'I', 'supposed', 'The', 'Glossy', 'Photo', 'sheets', 'paper', 'put', 'use', 'I', 'guess', 'ok']"
1,You can find much better phone systems in this price range both from Uniden themselves or preferably from another manufacturer Like countless others I had a problem with the waterproof set It would not register with the base no matter how many dozens hundreds of methods I tried Customer Service couldnt have been more useless Not only do they have alarmingly poor hours they simply parrot what their manual says if that worked I wouldnt have called them in the first place So I basically had to throw put the waterproof handset making this a phone system And those phones while working alright are far from perfect The sound quality is slightly below average the feature set and customization leaves much to be desired and they just plain feel cheap I wasnt expecting a phone system here but even my modest expectations were far from met with this Uniden offering Needless to say it will be my last purchase of a Uniden product,0,"['You', 'find', 'much', 'better', 'phone', 'systems', 'price', 'range', 'Uniden', 'preferably', 'another', 'manufacturer', 'Like', 'countless', 'others', 'I', 'problem', 'waterproof', 'set', 'It', 'would', 'register', 'base', 'matter', 'many', 'dozens', 'hundreds', 'methods', 'I', 'tried', 'Customer', 'Service', 'couldnt', 'useless', 'Not', 'alarmingly', 'poor', 'hours', 'simply', 'parrot', 'manual', 'says', 'worked', 'I', 'wouldnt', 'called', 'first', 'place', 'So', 'I', 'basically', 'throw', 'put', 'waterproof', 'handset', 'making', 'phone', 'system', 'And', 'phones', 'working', 'alright', 'far', 'perfect', 'The', 'sound', 'quality', 'slightly', 'average', 'feature', 'set', 'customization', 'leaves', 'much', 'desired', 'plain', 'feel', 'cheap', 'I', 'wasnt', 'expecting', 'phone', 'system', 'even', 'modest', 'expectations', 'far', 'met', 'Uniden', 'offering', 'Needless', 'say', 'last', 'purchase', 'Uniden', 'product']"
